id_jogo_cbf,source,quantity,price,amount
42437b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA INTEIRA PROMOCIONAL - INTEIRA,446,60.0,26760.0
42437b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA MEΙΑ - ΜΕΙΑ,311,40.0,12440.0
42437b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA MEIA PROMOCIONAL - INTEIRA,264,30.0,7920.0
42437b_2025,GRATUIDADE - INTEIRA,1355,0.0,0.0
42438b_2025,ARQUIBANCADA INTEIRA ARQUIBANCADA ARQUIBANCADA INTEIRA - INTEIRA,221,20.0,4420.0
42438b_2025,ARQUIBANCADA MEIA ARQUIBANCADA ARQUIBANCADA MEIA - ΜΕΙΑ,262,10.0,2620.0
42438b_2025,CADEIRAS INTEIRA CADEIRA CADEIRAS INTEIRA - INTEIRA,203,30.0,6090.0
42438b_2025,CADEIRAS MEIA CADEIRA - CADEIRAS MEIA - ΜΕΙΑ,297,15.0,4455.0
42438b_2025,GRATUIDADE - INTEIRA,201,0.0,0.0
42439b_2025,SETOR ARQUIBANCADA - CORTESIA - INTEIRA,152,0.0,0.0
42439b_2025,SETOR ARQUIBANCADA - PORTÃO C - INTEIRA,161,30.0,4830.0
42439b_2025,SETOR ARQUIBANCADA - PORTÃO C - ΜΕΙΑ,114,15.0,1710.0
42439b_2025,SETOR ARQUIBANCADA - PORTÕES A E B - INTEIRA,402,30.0,12060.0
42439b_2025,SETOR ARQUIBANCADA - PORTÕES A E B - ΜΕΙΑ,441,15.0,6615.0
42439b_2025,GRATUIDADE - INTEIRA,241,0.0,0.0
4243b_2025,ARQUIBANCADA ARQUIBANCADA - INTEIRA,317,25.0,7925.0
4243b_2025,ARQUIBANCADA ARQUIBANCADA ARQUIBANCADA ANTECIPADA - INTEIRA,138,20.0,2760.0
4243b_2025,ARQUIBANCADA ARQUIBANCADA - ΜΕΙΑ - ΜΕΙΑ,72,12.5,900.0
4243b_2025,- GRATUIDADE - INTEIRA,387,0.0,0.0
42440b_2025,ARQUIBANCADA CORTESIA - PACOTE,400,0.0,0.0
42440b_2025,ARQUIBANCADA - SÓCIO TORCEDOR - PACOTE,200,0.0,0.0
42440b_2025,ARQUIBANCADA C/D - INTEIRA ARQUIBANCADA - ARQUIBANCADA INTEIRA - INTEIRA,2000,20.0,34740.0
42440b_2025,ARQUIBANCADA C/D - MEIA ARQUIBANCADA ARQUIBANCADA MEIA - ΜΕΙΑ,16000,10.0,52040.0
42441b_2025,ARQUIBANCADA ARQUIBANCADA - (TRI-CAMPIÃO) - INTEIRA,44,5.0,220.0
42441b_2025,ARQUIBANCADA ARQUIBANCADA - - INTEIRA,41,40.0,1640.0
42441b_2025,ARQUIBANCADA ARQUIBANCADA - - ΜΕΙΑ,489,20.0,9780.0
42441b_2025,ARQUIBANCADA ARQUIBANCADA-CORTESIA - INTEIRA,166,5.0,830.0
42441b_2025,ARQUIBANCADA ARQUIBANCADA --SÓCIO DRAGÃO KIDS - INTEIRA,55,5.0,275.0
42441b_2025,ARQUIBANCADA ARQUIBANCADA-SÓCIO DRAGÃO PREMIUM - INTEIRA,223,5.0,1115.0
42441b_2025,ARQUIBANCADA ARQUIBANCADA-SÓCIO DRAGÃO PROPRIETÁRIO - INTEIRA,41,5.0,205.0
42441b_2025,ARQUIBANCADA ARQUIBANCADA --SÓCIO DRAGÃO TORCEDOR - INTEIRA,702,5.0,3510.0
42441b_2025,ARQUIBANCADA ARQUIBANCADA --SÓCIO DRAGÃO TORCEDORA - INTEIRA,168,5.0,840.0
42441b_2025,ARQUIBANCADA ARQUIBANCADA --VISITANTE - INTEIRA,14,40.0,560.0
42441b_2025,ARQUIBANCADA ARQUIBANCADA --VISITANTΕ - ΜΕΙΑ,2,20.0,40.0
42441b_2025,ARQUIBANCADA ARQUIBANCADA PROMOCIONAL - INTEIRA,344,20.0,6880.0
42441b_2025,ARQUIBANCADA ARQUIBANCADA - PROMOCIONAL VISITANTE - INTEIRA,8,20.0,160.0
42441b_2025,GRATUIDADE - INTEIRA,195,0.0,0.0
42442b_2025,ALTA ARQUIBANCADA - ARQUIBANCADA ALTA - INTEIRA - INTEIRA,5,80.0,400.0
42442b_2025,ALTA ARQUIBANCADA - ARQUIBANCADA ALTA - MEIA/IDOSO - MEIA,219,40.0,8760.0
42442b_2025,ALTA ARQUIBANCADA - ARQUIBANCADA ALTA - SÓCIO - ΜΕΙΑ,2691,20.0,53820.0
42442b_2025,ALTA ARQUIBANCADA - ARQUIBANCADA ALTA A2 - INTEIRA,758,40.0,30320.0
42442b_2025,ALTA ARQUIBANCADA - CADEIRA - MEIA/IDOSO - MEIA,12,150.0,1800.0
42442b_2025,ALTA ARQUIBANCADA CADEIRA SÓCIO SETOR AZUL - ΜΕΙΑ,277,20.0,5540.0
42442b_2025,BAIXA ARQUIBANCADA - ARQUIBANCADA BAIXA - INTEIRA - INTEIRA,5,50.0,250.0
42442b_2025,BAIXA ARQUIBANCADA - ARQUIBANCADA BAIXA - MEIA/IDOSO - MEIA,332,25.0,8300.0
42442b_2025,BAIXA ARQUIBANCADA ARQUIBANCADA BAIXA - SÓCIO - MEIA,311,20.0,6220.0
42442b_2025,BAIXA ARQUIBANCADA - ARQUIBANCADA BAIΧΑ Α2 - ΜΕΙΑ,71,2.0,142.0
42442b_2025,GRATUIDADE - INTEIRA,1397,0.0,0.0
42443b_2025,NORTE INTEIRA,1219,40.0,48760.0
42443b_2025,NORTE MΕΙΑ,1349,20.0,26980.0
42443b_2025,NORTE SÓCIO 30%,63,28.0,1764.0
42443b_2025,NORTE SÓCIO 50%,316,20.0,6320.0
42443b_2025,NORTE SÓCIO 60%,25,20.0,500.0
42443b_2025,NORTE SÓCIO 65%,80,20.0,1600.0
42443b_2025,NORTE SÓCIO 70%,128,20.0,2560.0
42443b_2025,NORTE SÓCIO 75%,168,20.0,3360.0
42443b_2025,NORTE SÓCIO 100%,9,20.0,180.0
42443b_2025,OESTE INFERIOR INTEIRA,694,80.0,55520.0
42443b_2025,OESTE INFERIOR MEΙΑ,1599,40.0,63960.0
42443b_2025,OESTE INFERIOR SÓCIO 30%,103,56.0,5768.0
42443b_2025,OESTE INFERIOR SÓCIO 50%,1055,40.0,42200.0
42443b_2025,OESTE INFERIOR SÓCIO 60%,58,40.0,2320.0
42443b_2025,OESTE INFERIOR SÓCIO 65%,218,40.0,8720.0
42443b_2025,OESTE INFERIOR SÓCIO 70%,448,40.0,17920.0
42443b_2025,OESTE INFERIOR SÓCIO 75%,697,40.0,27880.0
42443b_2025,OESTE INFERIOR SÓCIO 100%,69,40.0,2760.0
42443b_2025,OESTE SUPERIOR INTEIRA,0,0.0,0.0
42443b_2025,OESTE SUPERIOR MEIΑ,0,0.0,0.0
42443b_2025,OESTE SUPERIOR SÓCIO 30%,0,0.0,0.0
42443b_2025,OESTE SUPERIOR SÓCIO 50%,0,0.0,0.0
42443b_2025,OESTE SUPERIOR SÓCIO 60%,0,0.0,0.0
42443b_2025,OESTE SUPERIOR SÓCIO 65%,0,0.0,0.0
42443b_2025,OESTE SUPERIOR SÓCIO 70%,0,0.0,0.0
42443b_2025,OESTE SUPERIOR SÓCIO 75%,0,0.0,0.0
42443b_2025,OESTE SUPERIOR SÓCIO 100%,0,0.0,0.0
42443b_2025,SUL VISITANTE INTEIRA,52,40.0,2080.0
42443b_2025,SUL VISITAΝΤΕ ΜΕΙΑ,74,20.0,1480.0
42443b_2025,INGRESSO PROMOCIONAL,316,20.0,6320.0
42443b_2025,CAMAROTE PROMOCIONAL,282,20.0,5640.0
42444b_2025,ARQUIBANCADA ARQ DIAMANTE INTEIRA - INTEIRA,26,160.0,4160.0
42444b_2025,ARQUIBANCADA ARQ DIAMANTΕ ΜΕΙΑ - ΜΕΙΑ,65,80.0,5200.0
42444b_2025,ARQUIBANCADA ARQ OURO INTEIRA - INTEIRA,8,180.0,1440.0
42444b_2025,ARQUIBANCADA ARQ OURO MΕΙΑ - ΜΕΙΑ,45,90.0,4050.0
42444b_2025,ARQUIBANCADA ARQ PRATA GERAL INTEIRA - INTEIRA,98,90.0,8820.0
42444b_2025,ARQUIBANCADA ARQ PRATA GERAL MEΙΑ - ΜΕΙΑ,391,45.0,17595.0
42444b_2025,ARQUIBANCADA SÓCIOS - INTEIRA,3057,20.0,61140.0
42445b_2025,SETOR ASSENTO CAP BLACK INTEIRA - INTEIRA,2,200.0,400.0
42445b_2025,SETOR ASSENTO - CAP BLACK MEΙΑ - ΜΕΙΑ,39,100.0,3900.0
42445b_2025,SETOR ASSENTO CAP GOLD INTEIRA - INTEIRA,135,150.0,20250.0
42445b_2025,SETOR ASSENTO - CAP GOLD MEIΑ - ΜΕΙΑ,814,75.0,61050.0
42445b_2025,SETOR ASSENTO - CAP RED INTEIRA - INTEIRA,351,120.0,42120.0
42445b_2025,SETOR ASSENTO CAP RED MEIA - ΜΕΙΑ,30,60.0,1800.0
42445b_2025,SETOR ASSENTO VISITANTE - INTEIRA,59,120.0,7080.0
42445b_2025,SETOR ASSENTO VISITANTE - MΕΙΑ,92,60.0,5520.0
42445b_2025,SETOR ASSENTO - VOUCHER - INTEIRA,1140,30.0,34200.0
42445b_2025,SÓCIOS ASSENTO INTEIRA,13013,20.0,260260.0
42446b_2025,CORTESIAS DIVERSOS - CORTESIAS - INTEIRA,200,1.0,200.0
42446b_2025,INTEIRA ARQUIBANCADA - ARQUIBANCADA - INTEIRA,300,0.0,0.0
42446b_2025,INTEIRA ARQUIBANCADA - VISITANTE - INTEIRA,30,40.0,0.0
42446b_2025,MEIA ARQUIBANCADA - ARQUIBANCADA - MEIA,171,20.0,580.0
42446b_2025,MEIA ARQUIBANCADA - VISITANTE - MEIA,20,20.0,0.0
42447b_2025,ARQUIBANCADA ARQUIBANCADA ARQUIBANCADA - MEIΑ,3500,10.0,32230.0
42447b_2025,ARQUIBANCADA ARQUIBANCADA ARQUIBANCADA - INTEIRA,1500,20.0,24000.0
42448b_2025,CORTESIAS CADEIRA - CORTESIAS - INTEIRA,1425,1.0,1425.0
42448b_2025,PREMIUM CADEIRA - PREMIUM - INTEIRA,9,250.0,2250.0
42448b_2025,PREMIUM CADEIRA - PREMIUM - ΜΕΙΑ,19,125.0,2375.0
42448b_2025,SETOR ARQUIBANCADA - INFERIOR CENTRAL - INTEIRA,157,80.0,12560.0
42448b_2025,SETOR ARQUIBANCADA - INFERIOR CENTRAL - ΜΕΙΑ,199,40.0,7960.0
42448b_2025,SETOR ARQUIBANCADA - INFERIOR NORTE - INTEIRA,536,40.0,21440.0
42448b_2025,SETOR ARQUIBANCADA - INFERIOR NORTE - MEIA,849,20.0,16980.0
42448b_2025,SETOR ARQUIBANCADA - INFERIOR SUL - INTEIRA,146,40.0,5840.0
42448b_2025,SETOR ARQUIBANCADA - INFERIOR SUL - ΜΕΙΑ,124,20.0,2480.0
42448b_2025,SETOR ARQUIBANCADA SÓCIO TORCEDOR - INTEIRA,8459,1.0,8459.0
42448b_2025,SETOR ARQUIBANCADA - SUPERIOR SUL - INTEIRA,16,80.0,1280.0
42448b_2025,GRATUIDADE - INTEIRA,57,0.0,0.0
42449b_2025,ARQUIBANCADA COBERTA - INTEIRA,21,100.0,2100.0
42449b_2025,ARQUIBANCADA COBERTA - ΜΕΙΑ,1091,50.0,54550.0
42449b_2025,ARQUIBANCADA DESCOBERTA - INTEIRA,16,60.0,960.0
42449b_2025,ARQUIBANCADA DESCOBERTA ΜΕΙΑ - ΜΕΙΑ,2361,30.0,70830.0
42449b_2025,ARQUIBANCADA INGRESSOS IDOSO LEI MUNICIPAL - MEIA,637,10.0,6370.0
42449b_2025,ARQUIBANCADA SÓCIO TORCEDOR - INTEIRA,3933,20.0,78660.0
42449b_2025,ARQUIBANCADA VISITANTE - MEIΑ,1,30.0,30.0
4244b_2025,ARQUIBANCADA,25,20.0,500.0
4244b_2025,ARQUIBANCADA MEIA,412,10.0,4120.0
4244b_2025,INGRESSO PROMOCIONAL,250,10.0,2500.0
42450b_2025,CATIVA CADEIRA - INTEIRA,17,15.0,255.0
42450b_2025,CRIANÇA / MULHER ARQUIBANCADA - INTEIRA,136,17.5,2380.0
42450b_2025,SETOR CADEIRA -  - INTEIRA,5,120.0,600.0
42450b_2025,SETOR CADEIRA - CADEIRA ESTUDANTE LOTΕΣ - ΜΕΙΑ,20,50.0,1000.0
42450b_2025,SETOR CADEIRA - CADEIRA INTEIRA LOTE2 - INTEIRA,4,75.0,300.0
42450b_2025,SETOR CADEIRA - CADEIRA INTEIRA LOTE2 - INTEIRA,41,80.0,3280.0
42450b_2025,SETOR CADEIRA - ESTUDANTE - ΜΕΙΑ,77,60.0,4620.0
42450b_2025,SÓCIO SOCIAIS - INTEIRA,915,5.0,4575.0
42450b_2025,SOL ARQUIBANCADA - INTEIRA,33,30.0,990.0
42450b_2025,SOL ARQUIBANCADA - ESTUDANTE - ΜΕΙΑ,499,15.0,7485.0
42450b_2025,SOL ARQUIBANCADA - SOL ESTUDANTE LOTE 2 - ΜΕΙΑ,57,12.5,712.5
42450b_2025,SOL ARQUIBANCADA - SOL INTEIRA LOTE 2 - INTEIRA,710,20.0,14200.0
42450b_2025,SOMBRA ARQUIBANCADA - INTEIRA,20,60.0,1200.0
42450b_2025,SOMBRA ARQUIBANCADA SOMBRA - ESTUDANTE - MEΙΑ LOTE 2 - ΜΕΙΑ,488,40.0,19520.0
42450b_2025,SOMBRA ARQUIBANCADA - CADEIRA ESTUDANTE LOTE2 - ΜΕΙΑ,141,35.0,4935.0
42450b_2025,SOMBRA ARQUIBANCADA ESTUDANTE - MEIΑ,814,30.0,24420.0
42450b_2025,SOMBRA ARQUIBANCADA - SOMBRA INTEIRA LOTE 2 - INTEIRA,242,25.0,6050.0
42450b_2025,GRATUIDADE - INTEIRA,1012,0.0,0.0
42451b_2025,SETOR 1 - COBERTO ARQUIBANCADA - PORTAO 1 - TORCIDA ATHLETIC (DESCOBERTO) - INTEIRA,94,140.0,13160.0
42451b_2025,SETOR 1 - COBERTO ARQUIBANCADA - PORTAO 1 - TORCIDA ATHLETIC (DESCOBERTO) - MEIA,2105,70.0,147350.0
42451b_2025,SETOR 1 - COBERTO ARQUIBANCADA - PORTAO 1 - TORCIDA ATHLETIC (DESCOBERTO) - CORTESIA - INTEIRA,480,0.0,0.0
42451b_2025,SETOR 1 - COBERTO ARQUIBANCADA - PORTAO 1 - TORCIDA ATHLETIC (DESCOBERTO) - GRATUIDADE - INTEIRA,28,0.0,0.0
42451b_2025,SETOR 3 - DESCOBERTO ARQUIBANCADA - ARQUIBANCADA DESCOBERTA - INTEIRA,7,140.0,980.0
42451b_2025,SETOR 3 - DESCOBERTO ARQUIBANCADA - ARQUIBANCADA DESCOBERTA - MEIA,554,70.0,38780.0
42451b_2025,SETOR 3 - DESCOBERTO ARQUIBANCADA - PORTAO 3 - TORCIDA ATHLETIC (DESCOBERTO) - GRATUIDADE - INTEIRA,6,0.0,0.0
42451b_2025,SETOR 4 - DESCOBERTO ARQUIBANCADA - PORTAO 4 - TORCIDA VISITANTE (DESCOBERTO) - INTEIRA,93,140.0,13020.0
42451b_2025,SETOR 4 - DESCOBERTO ARQUIBANCADA - PORTAO 4 - TORCIDA VISITANTE (DESCOBERTO) - MEIA,208,70.0,14560.0
42451b_2025,SETOR 4 - DESCOBERTO ARQUIBANCADA - PORTAO 4 - TORCIDA VISITANTE (DESCOBERTO) - CORTESIA - INTEIRA,20,0.0,0.0
42451b_2025,SETOR 4 - DESCOBERTO ARQUIBANCADA PORTAO 4 - TORCIDA VISITANTE (DESCOBERTO) - GRATUIDADE - INTEIRA,5,0.0,0.0
42452b_2025,SETOR ARQUIBANCADA - INTEIRA,129,120.0,15480.0
42452b_2025,SETOR ARQUIBANCADA - ΜΕΙΑ,898,60.0,53880.0
42452b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA PROMOCIONAL - ΜΕΙΑ,140,20.0,2800.0
42452b_2025,SETOR CADEIRA - INTEIRA,347,1.0,347.0
42452b_2025,SETOR ARQUIBANCADA - CORPORATIVO CLUBE - INTEIRA,19,24.0,456.0
42452b_2025,SETOR ARQUIBANCADA - SMV - INTEIRA,10,72.0,720.0
42452b_2025,SETOR ARQUIBANCADA - SMV SEM FROTEIRAS - INTEIRA,47,36.0,1692.0
42452b_2025,SETOR ARQUIBANCADA - SMV VERMELHO/PRETO - INTEIRA,4,60.0,240.0
42452b_2025,SETOR ARQUIBANCADA - VISITANΤΕ - ΜΕΙΑ,3,36.0,108.0
42452b_2025,SETOR ARQUIBANCADA - VISITANTE - INTEIRA,36,180.0,6480.0
42452b_2025,SETOR CADEIRA - ΜΕΙΑ,121,90.0,10890.0
42452b_2025,SETOR CADEIRA - CADEIRA SMV - INTEIRA,47,54.0,2538.0
42452b_2025,SETOR CADEIRA - SMV VERMELHO/PRETO - INTEIRA,33,48.0,1584.0
42452b_2025,SOU MAIS VITÓRIA SOCIAIS - INTEIRA,14889,20.0,297780.0
42452b_2025,SOU MAIS VITÓRIA SOCIAIS - SMV SEM FRONTEIRAS - INTEIRA,31,36.0,1116.0
42453b_2025,ARQUIBANCADA - PRETO - Inteira,7,60.0,420.0
42453b_2025,ARQUIBANCADA - PRETO - Meia,7,30.0,210.0
42453b_2025,ARQUIBANCADA - PRETO - Carnê de Relacionamento,68,20.0,1360.0
42453b_2025,ARQUIBANCADA - PRETO - Sócio,138,20.0,2760.0
42453b_2025,ARQUIBANCADA - SETOR BRANCO - Inteira,2,60.0,120.0
42453b_2025,ARQUIBANCADA - SETOR BRANCO - Meia,1,30.0,30.0
42453b_2025,ARQUIBANCADA - SETOR BRANCO - Carnê de Relacionamento,21,20.0,420.0
42453b_2025,ARQUIBANCADA - SETOR BRANCO - Sócio,225,20.0,4500.0
42453b_2025,ARQUIBANCADA - VERDE* - - - Meia,1,35.0,35.0
42453b_2025,ARQUIBANCADA - VERDE* - - - Carnê de Relacionamento,30,20.0,600.0
42453b_2025,ARQUIBANCADA AZUL - - - Inteira,1,60.0,60.0
42453b_2025,ARQUIBANCADA AZUL - - - Meia,2,30.0,60.0
42453b_2025,ARQUIBANCADA AZUL - - - Carnê de Relacionamento,30,20.0,600.0
42453b_2025,ARQUIBANCADA AZUL - - - Sócio,40,20.0,800.0
42453b_2025,ARQUIBANCADA CINZA - - - Carnê de Relacionamento,136,20.0,2720.0
42453b_2025,ARQUIBANCADA CINZA - - - Sócio,3,20.0,60.0
42453b_2025,ARQUIBANCADA COBERTA - AMARELO --- Inteira,8,100.0,800.0
42453b_2025,ARQUIBANCADA COBERTA - AMARELO - Meia,10,50.0,500.0
42453b_2025,ARQUIBANCADA COBERTA - AMARELO - - - Carnê de Relacionamento,3,20.0,60.0
42453b_2025,ARQUIBANCADA COBERTA - AMARELO - - - Sócio,218,20.0,4360.0
42453b_2025,ARQUIBANCADA COBERTA - VERMELHO - - - Inteira,4,80.0,320.0
42453b_2025,ARQUIBANCADA COBERTA - VERMELHO -- Meja,8,40.0,320.0
42453b_2025,ARQUIBANCADA COBERTA - VERMELHO - - - Carnê de Relacionamento,249,20.0,4980.0
42453b_2025,ARQUIBANCADA COBERTA - VERMELHO - - - Sócio,21,20.0,420.0
42453b_2025,CADEIRA - - - Carnê de Relacionamento,261,25.0,6525.0
42453b_2025,CADEIRA - - - Sócio,123,25.0,3075.0
42453b_2025,CAMAROTE -- Carnê de Relacionamento,93,25.0,2325.0
42453b_2025,TRIBUNA - - - Carnê de Relacionamento,50,25.0,1250.0
42454b_2025,LATERAL CADEIRA CADEIRA LADO A - INTEIRA,477,160.0,76320.0
42454b_2025,LATERAL CADEIRA - CADEIRA SÓCIO CLUBE - ΜΕΙΑ,133,80.0,10640.0
42454b_2025,LATERAL CADEIRA - CADEIRA SOCIO CRIANÇA MEIΑ - ΜΕΙΑ,74,80.0,5920.0
42454b_2025,"LATERAL CADEIRA
CAMAROTE LADO B - INTEIRA",592,160.0,94720.0
42454b_2025,"LATERAL CADEIRA
CADEIRA ST - INTEIRA",30,80.0,4800.0
42454b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA CRIANÇA MEIA - MEIA,246,40.0,9840.0
42454b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA LADO A - INTEIRA,4103,80.0,328240.0
42454b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA LADO B - INTEIRA,44,80.0,3520.0
42454b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA MEIA/ESTUDANTE - ΜΕΙΑ,1257,40.0,50280.0
42454b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA PROMOCIONAL LADO A - INTEIRA,2446,70.0,171220.0
42454b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA SÓCIO CLUBE - MEIA,257,40.0,10280.0
42454b_2025,SETOR ARQUIBANCADA - ARQUIBANCADA ST - INTEIRA,1231,40.0,49240.0
42454b_2025,GRATUIDADE - INTEIRA,3597,0.0,0.0
42455b_2025,ARQUIBANCADA ARQUIBANCADA - A.A APARECIDENSE - INTEIRA,258,20.0,5160.0
42455b_2025,ARQUIBANCADA ARQUIBANCADA - A.A. APARECIDENSE - ΜΕΙΑ,280,10.0,2800.0
42455b_2025,ARQUIBANCADA ARQUIBANCADA ARQUIBANCADA APARECIDENSE CORTESIA - INTEIRA,27,5.0,135.0
42455b_2025,ARQUIBANCADA ARQUIBANCADA - VISITANTE - INTEIRA,5,20.0,100.0
42455b_2025,ARQUIBANCADA ARQUIBANCADA - VISITANTΕ - ΜΕΙΑ,4,10.0,40.0
42455b_2025,GRATUIDADE - INTEIRA,180,0.0,0.0
42456b_2025,ARQUIBANCADA - INTEIRA,4947,10.0,49470.0
42456b_2025,ARQUIBANCADA - ARQUIBANCADA INTEIRA (TIME DO POVO) - INTEIRA,4,5.0,20.0
42456b_2025,ARQUIBANCADA - CONSELHEIRO - INTEIRA,32,5.0,160.0
42456b_2025,"ARQUIBANCADA - SÓCIO OURO, PRATA E BRONZE - INTEIRA",424,5.0,2120.0
42456b_2025,CADEIRA - INTEIRA,755,5.0,3775.0
42456b_2025,CADEIRA - SÓCIOS - INTEIRA,463,10.0,4630.0
42456b_2025,CADEIRA - VISITANTE - INTEIRA,64,5.0,320.0
42456b_2025,GRATUIDADE - INTEIRA,634,5.0,3170.0
42456b_2025,CORTESIAS - INTEIRA,142,0.0,0.0
42457b_2025,"AUTORIDADES E SERVICOS CADEIRA - CONVENIOS, AUTORIDADES E SERVIÇOS - INTEIRA",1817,,0.0
42457b_2025,CADEIRA ASSENTO AMARELO / LARANJA / ROXO - INTEIRA,4337,50.0,216850.0
42457b_2025,CADEIRA ASSENTO AMARELO / LARANJA / ROXO - INTEIRA,1469,35.0,51415.0
42457b_2025,CADEIRA ASSENTO AMARELO / LARANJA / ROXO - INTEIRA,59,45.0,2655.0
42457b_2025,CADEIRA ASSENTO AMARELO / LARANJA / ROXO - INTEIRA,348,100.0,34800.0
42457b_2025,CADEIRA ASSENTO AMARELO / LARANJA / ROXO - INTEIRA,3190,30.0,95700.0
42457b_2025,CADEIRA ASSENTO ROXO INFERIOR - INTEIRA,114,150.0,17100.0
42457b_2025,CADEIRA ASSENTO ROXO INFERIOR - INTEIRA,1,225.0,225.0
42457b_2025,CADEIRA ASSENTO ROXO INFERIOR - INTEIRA,41,175.0,7175.0
42457b_2025,CADEIRA ASSENTO ROXO INFERIOR - INTEIRA,8,500.0,4000.0
42457b_2025,CADEIRA ASSENTO ROXO INFERIOR - MEIA,108,250.0,27000.0
42457b_2025,CADEIRA ASSENTO - ROXO SUPERIOR - INTEIRA,3,440.0,1320.0
42457b_2025,CADEIRA ASSENTO ROXO SUPERIOR - MEIA,32,220.0,7040.0
42457b_2025,CADEIRA ASSENTO ROXO SUPERIOR - INTEIRA,1142,25.0,28550.0
42457b_2025,CADEIRA ASSENTO - ROXO SUPERIOR - INTEIRA,45,132.0,5940.0
42457b_2025,CADEIRA ASSENTO ROXO SUPERIOR - INTEIRA,2,198.0,396.0
42457b_2025,CADEIRA ASSENTO - ROXO SUPERIOR - INTEIRA,18,154.0,2772.0
42457b_2025,CADEIRA ASSENTO - VERMELHO INFERIOR - INTEIRA,1661,20.0,33220.0
42457b_2025,CADEIRA ASSENTO - VERMELHO INFERIOR - ΜΕΙΑ,47,51.42,2416.74
42457b_2025,CADEIRA ASSENTO - VERMELHO INFERIOR - INTEIRA,403,125.0,50375.0
42457b_2025,CADEIRA ASSENTO - VERMELHO INFERIOR - INTEIRA,10,75.5,755.0
42457b_2025,CADEIRA ASSENTO - VERMELHO INFERIOR - INTEIRA,375,75.0,28125.0
42457b_2025,CADEIRA ASSENTO - VERMELHO INFERIOR - INTEIRA,52,58.19,3025.88
42457b_2025,CADEIRA ASSENTO - VERMELHO INFERIOR - INTEIRA,62,79.69,4940.78
42457b_2025,CADEIRA ASSENTO - VERMELHO INFERIRO - INTEIRA,36,102.83,3701.88
42457b_2025,CADEIRA ASSENTO - VERMELHO INFERIRO - INTEIRA,227,87.5,19862.5
42457b_2025,CADEIRA ASSENTO - VERMELHO INFERIRO - INTEIRA,6,112.5,675.0
42457b_2025,CADEIRA ASSENTO - VERMELHO INFERIRO - INTEIRA,63,88.49,5574.87
42457b_2025,GRATUIDADE - INTEIRA,139,0.0,0.0
42458b_2025,ARQUIBANCADA,80,40.0,3200.0
42458b_2025,ARQUIBANCADA MEIA,539,20.0,10780.0
42458b_2025,INGRESSO PROMOCIONAL,200,20.0,4000.0
42458b_2025,GRATUIDADES POR FORÇA DE LEI,99,,0.0
42459b_2025,ARQUIBANCADA INTEIRA ARQUIBANCADA - ANTECIPADA - INTEIRA,1315,30.0,39450.0
42459b_2025,ARQUIBANCADA INTEIRA ARQUIBANCADA - ANTECIPADA - ΜΕΙΑ,14,50.0,700.0
42459b_2025,ARQUIBANCADA INTEIRA ARQUIBANCADA - VISITANTE - INTEIRA,94,100.0,9400.0
42459b_2025,ARQUIBANCADA INTEIRA ARQUIBANCADA - VISITANTE - ΜΕΙΑ,62,50.0,3100.0
42459b_2025,CADEIRA INTEIRA,157,50.0,7850.0
42459b_2025,DIVERSOS SOCIAIS - ACOMPANHANTE DE SÓCIO - INTEIRA,345,50.0,17250.0
42459b_2025,DIVERSOS SOCIAIS - SÓCIOS - INTEIRA,2883,5.0,14415.0
4245b_2025,ARQUIBANCADA INTEIRA,19,238.0,4522.0
4245b_2025,ARQUIBANCADA ΜΕΙΑ,2584,119.0,307496.0
4245b_2025,ARQUIBANCADA CORTESIA - INTEIRA,729,,0.0
4245b_2025,ARQUIBANCADA SOCIAL - ΜΕΙΑ,2262,139.0,314418.0
42460b_2025,SETOR ARQUIBANCADA - CORTESIA - INTEIRA,200,0.0,0.0
42460b_2025,SETOR ARQUIBANCADA - PORTÃO C - INTEIRA,8,30.0,240.0
42460b_2025,SETOR ARQUIBANCADA - PORTÃO C - ΜΕΙΑ,20,15.0,300.0
42460b_2025,SETOR ARQUIBANCADA - PORTÕES A E B - INTEIRA,365,30.0,10950.0
42460b_2025,SETOR ARQUIBANCADA - PORTÕES A E B - ΜΕΙΑ,445,15.0,6675.0
42460b_2025,GRATUIDADE - INTEIRA,400,0.0,0.0
42462b_2025,Cadeira Sul Inteira,275,70.0,19250.0
42462b_2025,Cadeira Sul Meia,651,35.0,22785.0
42462b_2025,Cadeira Sul Sócio Futebol,149,35.0,5215.0
42462b_2025,Cadeira Sul Sócio Família,210,35.0,7350.0
42462b_2025,Cadeira Sul Guerreiro Toda Terra,1,42.0,42.0
42462b_2025,Cadeira Sul Guerreiro,6,56.0,336.0
42462b_2025,Cadeira Sul Sócio,2789,35.0,97615.0
42462b_2025,Cadeira Leste Inferior Inteira,670,40.0,26800.0
42462b_2025,Cadeira Leste Inferior Meia,574,20.0,11480.0
